,h,peak_num,t,tide_cyc
0,2.192025281,1,1953-11-07 11:00:00,1
1,2.3875666649999996,1,1960-09-12 18:00:00,1
2,2.2050767639999997,1,1992-12-11 14:00:00,1
3,3.4205202549999996,1,2012-10-30 01:00:00,1
